id,created_at,text
1214893701404622848,2020-01-08 12:56:44,b'RT @sanashakil_TNIE: Government sources on #JNUViolence : No fresh cases filed apart from 3 already registered. Delhi police has got some v\xe2\x80\xa6'
1214888233462575105,2020-01-08 12:35:01,b'Nadeem Khan or Rajesh? Was the antagonist name changed in #Chhapaak movie? Read to find out the truth.\n\nhttps://t.co/uDBWl3yIbp'
1214886969076936704,2020-01-08 12:29:59,"b""Listen to Saras Bhaskar, Dr Vijay Nagaswami and Dr ES Krishnamoorthy talk about 'Getting India's students to beat d\xe2\x80\xa6 https://t.co/iWcpaiboIf"""
1214884860575092736,2020-01-08 12:21:36,"b'RT @Xpress_edex: ""I\'m a Tamil. I\'ll never prove my identity to anyone however mighty they are. I won\'t allow NRC in Tamil Nadu,"" says @joth\xe2\x80\xa6'"
1214882224052428800,2020-01-08 12:11:08,"b'RT @Xpress_edex: ""India as we inherited in 1947 was a much must castrated geopolitical territory,"" says @madhukishwar \n#ThinkEdu2020 \n@NewI\xe2\x80\xa6'"
1214882045232480259,2020-01-08 12:10:25,"b'""We will not give the black boxes to the manufacturer (Boeing) and the Americans,"" #Iran Civil Aviation Organisatio\xe2\x80\xa6 https://t.co/USdpkIWker'"
1214878568007647234,2020-01-08 11:56:36,"b'@bhupeshbaghel @PrabhuChawla @gsvasu_TNIE @Xpress_edex ""One can\'t counter violence with violence,"" said Chhattisgar\xe2\x80\xa6 https://t.co/AZBKqyRzNV'"
1214877510548090881,2020-01-08 11:52:24,b'Chhattisgarh CM @bhupeshbaghel says that the situation in Bastar which was heavily infested by naxals has improved.\xe2\x80\xa6 https://t.co/QlQfIZIO79'
1214875672859926528,2020-01-08 11:45:06,"b'RT @xpresstn: Day after their discharge petition was rejected by a special court, #Congress MP #KartiChidambaram and his wife Srinidhi deci\xe2\x80\xa6'"
1214873132714078208,2020-01-08 11:35:00,"b'PM Narendra Modi has cancelled his visit to Assam, ostensibly due to the ongoing #CAAProtest. \nhttps://t.co/qhKXKrvPTr'"
1214872606110707713,2020-01-08 11:32:55,b'RT @sanashakil_TNIE: Governmet sources: Delhi police has identified some masked men who attacked #JNU students on Sunday. Police has got vi\xe2\x80\xa6'
1214869807801065472,2020-01-08 11:21:48,"b'@PrabhuChawla @gsvasu_TNIE @Xpress_edex @bibekdebroy @GitanjaliJb ""One of the cardinal mistakes made in independent\xe2\x80\xa6 https://t.co/iZe2lupu4B'"
1214868117538492416,2020-01-08 11:15:05,"b'RT @Xpress_edex: I believe that the bigger problem in Chhattisgarh is malnutrition and anemia, not naxalism, says Chief Minister of Chhatti\xe2\x80\xa6'"
1214868099100528640,2020-01-08 11:15:00,"b""Pawan Jallad, the hangman from UP's Meerut prison, indicated he was ready to report to Delhi\xe2\x80\x99s Tihar Jail any time\xe2\x80\xa6 https://t.co/Shb1X5cy2l"""
1214866986821251072,2020-01-08 11:10:35,b'RT @xpresstn: Normalcy affected in #Puducherry as 12 hour #bandh called by trade unions evoked a near total response.\nhttps://t.co/7GQ6YkR4\xe2\x80\xa6'
1214865918515277824,2020-01-08 11:06:20,"b""@PrabhuChawla @gsvasu_TNIE @Xpress_edex #ThinkEdu2020 | Does India's history have a place in tomorrow's science? Hi\xe2\x80\xa6 https://t.co/0vq6cgEnxM"""
1214863835087044612,2020-01-08 10:58:04,"b""Listen to Bikek Debroy, Arnab Bhattacharya and Gitanjali JB talk about  'Does India's history have a place in tomor\xe2\x80\xa6 https://t.co/q4B0hPS9sK"""
1214863068422909959,2020-01-08 10:55:01,"b'""Why only artistes, any common man can go anywhere to express his opinion, there cannot be any objection,"" Union Mi\xe2\x80\xa6 https://t.co/whTf6p1HFg'"
1214862647042039810,2020-01-08 10:53:20,b'RT @SVaidhyasubrama: Positive self-esteem in a child by shaping their identity thru history &amp; culture is possible and needs to be an integr\xe2\x80\xa6'
1214861209826021377,2020-01-08 10:47:38,"b""@Xpress_edex @PrabhuChawla @gsvasu_TNIE @mafoikprajan @xpresstn Missed Kerala Governor Arif Mohammad Khan's insight\xe2\x80\xa6 https://t.co/IIJNqc5EkQ"""
1214860023278387201,2020-01-08 10:42:55,"b""RT @Xpress_edex: There's a yearning to discover one's identity, youngsters are very interested in excavations like Keezhadi: @mafoikprajan\xe2\x80\xa6"""
1214858864648044545,2020-01-08 10:38:18,"b'@Xpress_edex @PrabhuChawla @gsvasu_TNIE Tamil Nadu Minister for Tamil Language, Culture and Archaeology\xe2\x80\xa6 https://t.co/zSg2kilMT0'"
1214858034297606149,2020-01-08 10:35:01,"b""St Stephen's College boycotted classes in solidarity with JNU students and in protest against CAA.  \n#JNUattack \nhttps://t.co/JRusG23uW0"""
1214858006220820480,2020-01-08 10:34:54,"b'Harvard Society of Fellows\' Rohan Murty says, ""We are rarely producing language scholars anymore. There\'s no govern\xe2\x80\xa6 https://t.co/2DjPMExEUY'"
1214856277509017600,2020-01-08 10:28:02,"b'RT @xpresslite: ""Today, me and my family thank Meghna Gulzar and Deepika for making a film on acid attack,"" #KanganaRanaut said. \n#Chhappak\xe2\x80\xa6'"
1214853843835449345,2020-01-08 10:18:21,"b'32-year-old lawyer Shishir Tripathi was beaten to death with bricks, rods and stones by five people in Lucknow.\n\nhttps://t.co/pSvNBck5I9'"
1214851395372716032,2020-01-08 10:08:38,"b'""Last night, a slap in the face was delivered,"" Iran\'s supreme leader Ayatollah Ali Khamenei said.\n#IranAttacks\xe2\x80\xa6 https://t.co/wrC26UH00e'"
1214849604761440256,2020-01-08 10:01:31,"b""Listen to Grammy Award- winning musician @rickykej talk about 'The power of music to drive social change' at\xe2\x80\xa6 https://t.co/YY1SpBNyga"""
1214849124526280704,2020-01-08 09:59:36,"b'RT @Xpress_edex: ""If we\'re ruthless about our history, how do we go forward,"" says @GitanjaliJb \n#ThinkEdu2020 \n@NewIndianXpress \n@PrabhuCh\xe2\x80\xa6'"
1214847966835625984,2020-01-08 09:55:00,"b'The FIRs, based on complaints by the university authorities, name students union office bearers including Aishe Gho\xe2\x80\xa6 https://t.co/8BuBDhj8rB'"
