id,created_at,text
1214992668125646848,2020-01-08 19:30:00,b'Ahmedabad: \xe2\x80\x98Celibate\xe2\x80\x99 man thrashes wife for asking for sex \n\nThe woman states that her husband was in stress over m\xe2\x80\xa6 https://t.co/pUrf0yzU9t'
1214985119892570112,2020-01-08 19:00:00,"b'Why only some states get to have Republic Day tableau?\n\nThe selection process of R-Day tableaux, participants in th\xe2\x80\xa6 https://t.co/hxzgJ8dTxp'"
1214977570057412608,2020-01-08 18:30:00,"b""How India's first 'gagganauts' will be trained\n\nThe training process for the selected astronauts will begin in Russ\xe2\x80\xa6 https://t.co/7QMve8ldD2"""
1214975052132704262,2020-01-08 18:20:00,b'Gangasagar Mela gets no central funds but Kumbh Mela does: Mamata https://t.co/YrQ7V4S6yv https://t.co/3GAPWJ1b5a'
1214972535894401025,2020-01-08 18:10:00,"b""Lalu Prasad's RJD set to gain two seats in Rajya Sabha from Bihar, hectic lobbying for five RS seats falling vacant\xe2\x80\xa6 https://t.co/N8ZpLW5ZSY"""
1214970018825306112,2020-01-08 18:00:00,"b""Trump says no US troops hurt in Iran strikes, Tehran 'standing down' https://t.co/D5fVK00Ucx via @TOIWorld https://t.co/YtK3Ur58ea"""
1214967502545080320,2020-01-08 17:50:00,b'Storms bring relief and danger to Australian wildfires https://t.co/GbbBkwTzPn via @TOIWorld https://t.co/xcS6jKOBtP'
1214966883113287680,2020-01-08 17:47:32,"b""RT @toisports: #SAvENG #JamesAnderson\n\nEngland's @jimmy9 ruled out of South Africa series with rib injury\n\nREAD\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/9Q5jqQULor ht\xe2\x80\xa6"""
1214964985673195520,2020-01-08 17:40:00,b'US and Iran appear to de-escalate after missile attack https://t.co/JFEinQdCGN via @TOIWorld https://t.co/GCUn1sCd6G'
1214963150975422464,2020-01-08 17:32:42,"b""St Stephen's College students boycott classes over #JNUViolence, CAA \n\nOn Wednesday morning, they assembled on the\xe2\x80\xa6 https://t.co/j3nLcPqDRp"""
1214962471292682241,2020-01-08 17:30:00,"b""Don't know what BJP 'trolls' would have done to Mahatma, JP: Shatrughan Sinha https://t.co/w3Lie2AzHP https://t.co/uwv2SEwLAn"""
1214962024137904128,2020-01-08 17:28:14,"b'JNU Vice-Chancellor meets HRD Secretary in New Delhi on steps to bring normalcy in the campus, reports PTI\xe2\x80\xa6 https://t.co/9NDekIFYR9'"
1214961721623793664,2020-01-08 17:27:01,"b'US and Iran stand down, veer away from outright war \n\nThe President\xe2\x80\x99s account appeared to gel with expert opinion t\xe2\x80\xa6 https://t.co/T1zd7AjkGG'"
1214959952776720384,2020-01-08 17:20:00,"b'16 envoys from Latin American, African countries to visit J&amp;K on Thursday \n\nThe envoys travelling on Thursday will\xe2\x80\xa6 https://t.co/AoGi4TIA3R'"
1214957436139913217,2020-01-08 17:10:00,b'Parliament session will be held in new building in 2022: Lok Sabha Speaker https://t.co/E4DC2Lvf9V https://t.co/zEmHz4BQHP'
1214954921260244993,2020-01-08 17:00:00,b'State cannot deprive citizens of their property without sanction of law: SC https://t.co/eGNLtoRtgR https://t.co/vV5XlcQBb8'
1214952402870325248,2020-01-08 16:50:00,"b""BJP loses Zilla Parishad seat in Gadkari's native village https://t.co/TcuakW6SXV via @TOICitiesNews https://t.co/k1Q1Wnsbo1"""
1214950228161220610,2020-01-08 16:41:21,b'#USIranCrisis #USvsIran\n\nTrump announces powerful economic sanctions on Iran \n\nhttps://t.co/6NXyQrPPe7 via @TOIWorld https://t.co/RR22xo1TIQ'
1214949886698950658,2020-01-08 16:40:00,"b""63 Canadians dead in Iran plane crash \n\nIt's one of the worst loss of life for Canadians in an aviation disaster.\xe2\x80\xa6 https://t.co/gfCoy2Khwz"""
1214949860962471936,2020-01-08 16:39:54,b'@realDonaldTrump We must all work together towards making a deal with Iran that makes the world a safer and more pe\xe2\x80\xa6 https://t.co/uUqrSdWmjC'
1214949125348659200,2020-01-08 16:36:58,"b'@realDonaldTrump He should have been eliminated long ago. By eliminating Qassim Suleimani, America has sent a stron\xe2\x80\xa6 https://t.co/Fe5H7nO4wu'"
1214948454834655232,2020-01-08 16:34:18,b'@realDonaldTrump Qassim Suleimani unleashed terror and we eliminated him. We are evaluating response to Iranian agg\xe2\x80\xa6 https://t.co/yylUkVvWIs'
1214947588069179392,2020-01-08 16:30:52,"b""@realDonaldTrump US President Donald J Trump on Iran's strike against US military installations in Iraq: As long as\xe2\x80\xa6 https://t.co/vnmt0PTVje"""
1214947378005856256,2020-01-08 16:30:02,"b""@realDonaldTrump No Americans or Iraq lives were harmed or lost in last night's attack by Iranian regime. We are pr\xe2\x80\xa6 https://t.co/Pceg8jicYx"""
1214947371001339905,2020-01-08 16:30:00,b'#NarendraModi #KheloIndiaYouthGames2020 @kiyg2020Ghy\n\nPM @narendramodi unlikely to inaugurate Khelo India Youth Gam\xe2\x80\xa6 https://t.co/xSkDhji9oj'
1214946284726976512,2020-01-08 16:25:41,"b""@realDonaldTrump #BREAKING | Iraq FM pledges to summon Iranian envoy over 'violation', reports AFP"""
1214944853370363904,2020-01-08 16:20:00,"b""#BharatBandh | Today's strike result of Centre not listening to anyone: @SachinPilot https://t.co/3Jrerdz0Tq https://t.co/kTncaedEc0"""
1214942818038190080,2020-01-08 16:11:55,"b""#JustIn | @realDonaldTrump will shortly address the nation after Iran's missile attack on US bases in Iraq\n\n#LIVE u\xe2\x80\xa6 https://t.co/jlCtRBaM8C"""
1214942336561471488,2020-01-08 16:10:00,b'Iran will welcome any peace initiative by India to de-escalate tensions with US: Iranian Envoy\xe2\x80\xa6 https://t.co/o6BSmOntFk'
1214939823078813698,2020-01-08 16:00:00,"b'#KheloIndiaYouthGames2020 #KheloIndia2020\n\n@KirenRijiju, @MangteC send off athletes for @kiyg2020Ghy\n\nRead:\xe2\x80\xa6 https://t.co/umfjWWvfdB'"
1214937303564595201,2020-01-08 15:50:00,b'Kashmir remains freezing cold though sun shines after 3 days https://t.co/NnbGtwxbhf https://t.co/Xh6aupv8yF'
1214934787065991170,2020-01-08 15:40:00,b'Why it\xe2\x80\x99s never too late to start running marathons https://t.co/fQ1Bk2tIhA'
1214932271007973376,2020-01-08 15:30:00,b'#TokyoOlympics2020  #FouaadMirza #Equestrian \n\nProud to seal @Tokyo2020 berth for India: Fouaad Mirza\n\nREAD\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/3LOFEml1cY'
1214930615893553152,2020-01-08 15:23:25,"b""SFI protests against BJP's @swapan55 at Visva Bharati, stalls lecture on CAA https://t.co/Dgva1l6yZ0 https://t.co/ykxH6ySqu8"""
1214929753720799232,2020-01-08 15:20:00,b'Siddaramaiah alleges government sponsored #JNUViolence  https://t.co/pTOtCEAej4 https://t.co/drwD9ck7qu'
1214927237025107969,2020-01-08 15:10:00,"b""Mamata instigated violence during trade unions' strike: CPM https://t.co/0osD2SQWIB"""
1214924721147588608,2020-01-08 15:00:00,"b""#SAvENG \n\n@josbuttler's expletive-laden rant goes viral on social media\n\n\xf0\x9f\x91\x89https://t.co/9IRu9nMCIA https://t.co/8MDiJIt48p"""
1214922203927470081,2020-01-08 14:50:00,"b'Snipers to cull up to 10,000 camels in drought-stricken Australia https://t.co/HpQgsMWzlu https://t.co/zJicZgufdk'"
1214920945959424000,2020-01-08 14:45:00,"b""Fugitive ex-Nissan boss #CarlosGhosn says detention in Japan 'travesty' against human rights\xe2\x80\xa6 https://t.co/gNNvVIr4eF"""
1214919687496241152,2020-01-08 14:40:00,"b""Iran says won't give Americans crashed plane's black boxes https://t.co/uG7ivukPii via @TOIWorld https://t.co/sFVP5EP4Mp"""
1214917171077365766,2020-01-08 14:30:00,b'#INDvSL\n\nWhen Saini breached the 150kmph-mark to unsettle SL batters\n\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/0s2iHCES9p https://t.co/UDWUhGgIpy'
1214916565079998465,2020-01-08 14:27:35,"b""Delhi Police has taken cognizance of a social media post in which a poster reading 'Kashmir Azaad' can be seen at a\xe2\x80\xa6 https://t.co/pCJNfZ6rCA"""
1214914954710544384,2020-01-08 14:21:11,b'#KheloIndia games are now expected to be inaugurated jointly by Union sports minister Kiren Rijiu and Assam chief m\xe2\x80\xa6 https://t.co/INeRcwW6i5'
1214914686719643648,2020-01-08 14:20:07,"b'#JustIn | While PM Modi was requested to inaugurate Khelo India Youth Games in Guwahati on Jan 10, his other schedu\xe2\x80\xa6 https://t.co/GBVOZHR2ZY'"
1214914654352359424,2020-01-08 14:20:00,b'Bihar: CRPF DIG charged with throwing hot water on jawan; inquiry ordered https://t.co/KHWz6moFNJ via @TOICitiesNews'
1214913395864096771,2020-01-08 14:15:00,b'US-Iran tension: Navy on standby if evacuation of Indians required from Gulf https://t.co/bNcf73UZql https://t.co/c9OuhjLiAb'
1214913128418312195,2020-01-08 14:13:56,b'Rajya Sabha MP Swapan Dasgupta claims he has been locked into a room with mob outside at Visva-Bharati University i\xe2\x80\xa6 https://t.co/Ij8g9r2sAj'
1214912137522372608,2020-01-08 14:10:00,b'BJP will pay heavy price for its stubbornness on CAA: @capt_amarinder \n\nhttps://t.co/Zz5xlkp41N https://t.co/dJjPrQuxAS'
1214910879679926273,2020-01-08 14:05:00,"b'HRD ministry officials advise JNU VC to communicate more with students, take faculty into confidence\xe2\x80\xa6 https://t.co/bJdP3RIGVJ'"
1214908766149152773,2020-01-08 13:56:36,"b'Ghosn claims Nissan have lost $40 mn daily since his 2018 arrest, reports AFP'"
1214907104319987714,2020-01-08 13:50:00,b'#RafaelNadal #RogerFederer \n\n@RafaelNadal insists @rogerfederer Grand Slam record not on his mind\n\nREAD\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/RpnMsRRIqT'
1214904587879993344,2020-01-08 13:40:00,b'Iraq says Iran informed it of imminent missile attack on US forces https://t.co/UBeJR3IWDW via @TOIWorld https://t.co/QukXBYyseE'
1214902719267262465,2020-01-08 13:32:34,"b""#BREAKING | #CarlosGhosn alleges 'collusion' between Nissan and Japan prosecutor over 'staged arrest', reports AFP"""
1214902072077901831,2020-01-08 13:30:00,b'China urges restraint after Iran missile attacks https://t.co/ELGXa9ZQHT via @TOIWorld'
