id,created_at,text
1214958655247810560,2020-01-08 17:14:50,b'The US president also announces immediate \xe2\x80\x9cadditional punishing sanctions\xe2\x80\x9d on Iran. https://t.co/oznVmE3ZwI'
1214958543763197952,2020-01-08 17:14:24,b'Trump alleges that the missiles fired by Iran were paid for by\xe2\x80\x9d funds paid for by the previous administration\xe2\x80\x9d \xe2\x80\x93 a\xe2\x80\xa6 https://t.co/MAsp1m1ORa'
1214958539669553152,2020-01-08 17:14:23,b'Trump reiterates his administration\xe2\x80\x99s reasons for assassinating Quds Force chief Qassem Soleimani. The Iranian mili\xe2\x80\xa6 https://t.co/ajF9k24itk'
1214958535915622400,2020-01-08 17:14:22,b'Donald Trump says Iran \xe2\x80\x9cappears to be standing down\xe2\x80\x9d and claims no American or Iraqi lives were lost in Tehran\xe2\x80\x99s mi\xe2\x80\xa6 https://t.co/5y43VaTGS8'
1214957435946860544,2020-01-08 17:10:00,"b'In Jharkhand, a homegrown innovation is driving up potato farmers\xe2\x80\x99 incomes https://t.co/APQNnYYleJ'"
1214952403079847936,2020-01-08 16:50:00,b'\xe2\x80\x98They will come at you with any number of weapons\xe2\x80\x99: @anuragkashyap72 on the government https://t.co/jxizafFPwQ'
1214947937958055936,2020-01-08 16:32:15,b'RT @thefield_in: #ISL #FCGNEU\n\nCorominas netted his 49th goal in the ISL as @FCGoaOfficial outplayed an erratic NorthEast United side.\n\nRep\xe2\x80\xa6'
1214947369621630988,2020-01-08 16:30:00,"b'For nearly four months after Marazi died, the Jammu and Kashmir police denied the death had taken place. https://t.co/Ccwsf2ai28'"
1214947139886841856,2020-01-08 16:29:05,b'#CitizenshipAct: BJP MP Swapan Dasgupta claims he was held hostage by a \xe2\x80\x98mob\xe2\x80\x99 at Visva Bharati\nhttps://t.co/eBhW8T6ANQ'
1214942338889347072,2020-01-08 16:10:00,b'Join the #ScrollFood community on:\n\nFacebook: https://t.co/5UfvBlPMN6\nInstagram: https://t.co/Rywo1GVrTH https://t.co/1nHPcQzd32'
1214942336620355585,2020-01-08 16:10:00,"b'#AustralianBushfires: In the country\xe2\x80\x99s hour of need, PM Scott Morrison failed to step up\nhttps://t.co/SRs1uYFTVj #AustralianFires'"
1214942321587867649,2020-01-08 16:09:56,b'Follow these steps to contribute to #ScrollFood.\nhttps://t.co/twO9F6pKUW'
1214942318999900160,2020-01-08 16:09:56,b'#ScrollFood | We are building the biggest encyclopedia of recipes in India. Be a part of our journey. https://t.co/riocwRKtcx'
1214942315950661632,2020-01-08 16:09:55,b'Mango and Old Monk Trifle: #ScrollFood recipe by @eatanddust https://t.co/EVnGbT6obe\n\nThe king of fruits \xe2\x80\x93 mango \xe2\x80\x93\xe2\x80\xa6 https://t.co/CZQuAQ9agz'
1214937303447199744,2020-01-08 15:50:00,b'\xe2\x80\x98The resistance (to NRC) is increasing across the country and the government needs to rethink its approach.\xe2\x80\x99 https://t.co/Qo10NMBovK'
1214936951846920192,2020-01-08 15:48:36,b'Take a look at the biggest stories of the day.  https://t.co/mLtvYaR3Go'
1214936572765691905,2020-01-08 15:47:06,"b'Recep Tayyip Erdogan says, \xe2\x80\x9cno one has the right to throw whole region, especially Iraq, into a new ring of fire fo\xe2\x80\xa6 https://t.co/4y0b1iepYq'"
1214936315013160960,2020-01-08 15:46:04,"b'\xe2\x80\x9cAmerica thought that they could create division in Iraq by killing General Soleimani, but on the contrary, Iraq be\xe2\x80\xa6 https://t.co/b8DqQrc6Vw'"
1214936144648888327,2020-01-08 15:45:23,b'Rouhani also praises the Iraqi Parliament for demanding the withdrawal of US troops from the country. He says the p\xe2\x80\xa6 https://t.co/SNLPCjrLCm'
1214936142757257217,2020-01-08 15:45:23,b'Iranian President Rouhani says that US has committed a grave mistake by killing Soleimani. \xe2\x80\x9cIf General Soleimani wi\xe2\x80\xa6 https://t.co/97hVE1pCWj'
1214936140785958912,2020-01-08 15:45:23,b'The Iranian envoy to India has assured that the Chabahar Port project will go on. \n\n\xe2\x80\x9cChabahar Port is a symbol of v\xe2\x80\xa6 https://t.co/FNQHem9lPH'
1214935349685714945,2020-01-08 15:42:14,"b'RT @thefield_in: #RanjiTrophy\n\nTamil Nadu named a strong team for matches against Mumbai, Railways.\n\nhttps://t.co/URohuh8Lqm'"
1214934917009657856,2020-01-08 15:40:31,b'UN mission in Iraq says that the country should not be made to \xe2\x80\x9cpay the price\xe2\x80\x9d for tensions between Iran and the US\xe2\x80\xa6 https://t.co/ff4I1BGt0g'
1214934914887344128,2020-01-08 15:40:30,"b'United States President Donald Trump will address the country at 11 pm local time (9.30 pm Indian Standard Time), A\xe2\x80\xa6 https://t.co/Yf4KuiA2gA'"
1214932270894796802,2020-01-08 15:30:00,"b'The last decade was India\xe2\x80\x99s hottest on record, 2019 was seventh warmest year: IMD https://t.co/YgqHAJKlRx'"
1214928180839997445,2020-01-08 15:13:45,"b'India\xe2\x80\x99s Directorate General of Civil Aviation has said that in view of the tension in West Asia, all airlines shoul\xe2\x80\xa6 https://t.co/W8fXFp4Hn5'"
1214927237155151874,2020-01-08 15:10:00,b'#JNUAttack: Watch demonstrations in Lahore in solidarity with Indian students\nhttps://t.co/aQmMlzHd6B'
1214926384457322496,2020-01-08 15:06:36,"b'Kumar also took a dig at actor #DeepikaPadukone, who visited the JNU campus on Tuesday evening. https://t.co/Vabqchacsm'"
1214926289905188865,2020-01-08 15:06:14,b'JNU vice chancellor briefs HRD ministry officials about steps taken to restore normalcy on campus https://t.co/Vabqchacsm'
1214922203893944320,2020-01-08 14:50:00,"b'\xe2\x80\x98I was slapped, called a Pakistani\xe2\x80\x99: Activist #SadafJafar recalls assault in UP Police custody https://t.co/Fef2Wmj4t9'"
1214921620000608256,2020-01-08 14:47:41,b'RT @thefield_in: #INDvSL \n\nAverage speed over 140 kph.\n\nFastest ball over 150 kph.\n\nHow good was #NavdeepSaini against Sri Lanka in Indore?\xe2\x80\xa6'
1214919511716950018,2020-01-08 14:39:18,"b'#DeepikaPadukone should not be criticised for visiting JNU, says Union minister Prakash Javadekar\nhttps://t.co/0Le2vfpRhK'"
1214919329306726401,2020-01-08 14:38:34,b'RT @thefield_in: #ILeague #TRAUNFC #AFCCB \n\nTRAU jumped to the ninth spot in the table after being rooted to the bottom for most part of th\xe2\x80\xa6'
1214917171865718785,2020-01-08 14:30:00,b'What Australia\xe2\x80\x99s bushfires mean for the country\xe2\x80\x99s most enduring tourism icon \xe2\x80\x93 the #Koala https://t.co/x0coxnnMZW'
